Employee_ID,First_Name,Last_Name,age_clean,age_missing_flag,department_clean,region_clean,status_clean,join_date,salary,Email,phone_digits,phone_valid,phone_clean,performance_score_clean,remote_work,is_active_employee,tenure_days,tenure_years,salary_band
EMP1066,Grace,Brown,30,false,Admin,Nevada,Pending,,112486.19,grace.brown@example.com,7850720810,true,7850720810,Excellent,true,false,,,100K–124K
EMP1077,Grace,Brown,30,false,Finance,New York,Pending,,51887.65,grace.brown@example.com,6110627370,true,6110627370,Good,false,false,,,50K–74K
EMP1233,Grace,Brown,35,false,Sales,Nevada,Pending,,116695.26,grace.brown@example.com,1926764920,true,1926764920,Good,false,false,,,100K–124K
EMP1266,Grace,Brown,,true,DevOps,California,Pending,,85512.05,grace.brown@example.com,7416787255,true,7416787255,Good,false,false,,,75K–99K
EMP1339,Grace,Brown,,true,HR,Florida,Pending,,105334.87,grace.brown@example.com,7303064420,true,7303064420,Average,false,false,,,100K–124K
EMP1375,Grace,Brown,40,false,Admin,Florida,Pending,,98540.3,grace.brown@example.com,2510505378,true,2510505378,Good,false,false,,,75K–99K
EMP1469,Grace,Brown,,true,DevOps,Nevada,Pending,,96241.85,grace.brown@example.com,9842673203,true,9842673203,Excellent,false,false,,,75K–99K
EMP1268,Grace,Davis,,true,HR,Nevada,Pending,,51865.3,grace.davis@example.com,305690673,false,,Poor,true,false,,,50K–74K
EMP1500,Grace,Davis,,true,Cloud Tech,Texas,Pending,,117653.98,grace.davis@example.com,2090883069,true,2090883069,Good,true,false,,,100K–124K
EMP1017,Grace,Garcia,30,false,Finance,Texas,Pending,,100377.65,grace.garcia@example.com,2639343625,true,2639343625,Average,true,false,,,100K–124K
EMP1411,Grace,Garcia,25,false,DevOps,Illinois,Pending,,60687.63,grace.garcia@example.com,9859167953,true,9859167953,Excellent,false,false,,,50K–74K
EMP1477,Grace,Garcia,,true,DevOps,Florida,Pending,,66494.94,grace.garcia@example.com,8093511870,true,8093511870,Poor,false,false,,,50K–74K
EMP1520,Grace,Garcia,25,false,Admin,New York,Pending,,64783.32,grace.garcia@example.com,3041662410,true,3041662410,Average,false,false,,,50K–74K
EMP1601,Grace,Garcia,35,false,Sales,Texas,Pending,,109358.73,grace.garcia@example.com,4457702991,true,4457702991,Good,false,false,,,100K–124K
EMP1750,Grace,Garcia,40,false,HR,Florida,Pending,,112589.11,grace.garcia@example.com,1163187327,true,1163187327,Average,false,false,,,100K–124K
EMP1841,Grace,Garcia,30,false,DevOps,Florida,Pending,,61709.83,grace.garcia@example.com,7340433699,true,7340433699,Good,true,false,,,50K–74K
EMP1934,Grace,Garcia,30,false,Sales,Florida,Pending,,102867.06,grace.garcia@example.com,7609441282,true,7609441282,Average,true,false,,,100K–124K
EMP1186,Grace,Johnson,25,false,HR,New York,Pending,,108241.81,grace.johnson@example.com,171302320,false,,Excellent,true,false,,,100K–124K
EMP1195,Grace,Johnson,40,false,Sales,Illinois,Pending,,81481.36,grace.johnson@example.com,1692364586,true,1692364586,Excellent,false,false,,,75K–99K
EMP1623,Grace,Johnson,35,false,Admin,Texas,Pending,,105259.57,grace.johnson@example.com,8867925297,true,8867925297,Good,true,false,,,100K–124K
EMP1827,Grace,Johnson,,true,Admin,Florida,Pending,,88643.5,grace.johnson@example.com,2632809447,true,2632809447,Poor,false,false,,,75K–99K
EMP1015,Grace,Jones,40,false,Sales,Florida,Pending,,117975.49,grace.jones@example.com,4215291085,true,4215291085,Good,true,false,,,100K–124K
EMP1552,Grace,Jones,30,false,Finance,New York,Pending,,57543.6,grace.jones@example.com,2781050921,true,2781050921,Good,true,false,,,50K–74K
EMP1632,Grace,Jones,40,false,Sales,Nevada,Pending,,99812.41,grace.jones@example.com,7171731892,true,7171731892,Good,false,false,,,75K–99K
EMP1705,Grace,Jones,40,false,Sales,Illinois,Pending,,67915.7,grace.jones@example.com,3470574237,true,3470574237,Good,false,false,,,50K–74K
EMP1852,Grace,Jones,,true,Admin,Texas,Pending,,67733.5,grace.jones@example.com,3813000412,true,3813000412,Average,false,false,,,50K–74K
EMP2014,Grace,Jones,30,false,Finance,Nevada,Pending,,51990.98,grace.jones@example.com,2470739200,true,2470739200,Excellent,true,false,,,50K–74K
EMP1422,Grace,Miller,35,false,HR,Texas,Pending,,58358.07,grace.miller@example.com,2943985297,true,2943985297,Poor,true,false,,,50K–74K
EMP1666,Grace,Miller,35,false,Finance,California,Pending,,86465.5,grace.miller@example.com,7481700665,true,7481700665,Poor,true,false,,,75K–99K
EMP1849,Grace,Miller,25,false,Sales,Texas,Pending,,74606.15,grace.miller@example.com,2357155867,true,2357155867,Good,true,false,,,50K–74K
EMP1938,Grace,Miller,30,false,Finance,Nevada,Pending,,51990.98,grace.miller@example.com,5143776935,true,5143776935,Excellent,true,false,,,50K–74K
EMP1037,Grace,Smith,25,false,Sales,New York,Pending,,52781.92,grace.smith@example.com,4996165925,true,4996165925,Average,true,false,,,50K–74K
EMP1228,Grace,Smith,35,false,Admin,Florida,Pending,,75714.28,grace.smith@example.com,5912662014,true,5912662014,Good,true,false,,,75K–99K
EMP1292,Grace,Smith,,true,DevOps,California,Pending,,94709.79,grace.smith@example.com,3652717271,true,3652717271,Excellent,false,false,,,75K–99K
EMP1358,Grace,Smith,40,false,Cloud Tech,Florida,Pending,,90757.08,grace.smith@example.com,6482531105,true,6482531105,Good,true,false,,,75K–99K
EMP1389,Grace,Smith,40,false,Finance,Texas,Pending,,111608.76,grace.smith@example.com,8331170302,true,8331170302,Good,true,false,,,100K–124K
EMP1478,Grace,Smith,25,false,Sales,Illinois,Pending,,90003.98,grace.smith@example.com,8133595615,true,8133595615,Average,false,false,,,75K–99K
EMP1670,Grace,Smith,35,false,Admin,New York,Pending,,81021.23,grace.smith@example.com,5962622821,true,5962622821,Good,false,false,,,75K–99K
EMP1758,Grace,Smith,,true,DevOps,Illinois,Pending,,86766.14,grace.smith@example.com,2130609068,true,2130609068,Poor,true,false,,,75K–99K
EMP1812,Grace,Smith,30,false,Sales,New York,Pending,,118172.42,grace.smith@example.com,7598339913,true,7598339913,Poor,true,false,,,100K–124K
EMP2004,Grace,Smith,25,false,DevOps,Illinois,Pending,,60687.63,grace.smith@example.com,9516793349,true,9516793349,Excellent,false,false,,,50K–74K
EMP1359,Grace,Williams,,true,Cloud Tech,California,Pending,,87583.42,grace.williams@example.com,920981959,false,,Good,false,false,,,75K–99K
EMP1410,Grace,Williams,,true,HR,Nevada,Pending,,103697.7,grace.williams@example.com,4556964429,true,4556964429,Excellent,true,false,,,100K–124K
EMP1414,Grace,Williams,25,false,Finance,Illinois,Pending,,71650.3,grace.williams@example.com,4910740649,true,4910740649,Poor,true,false,,,50K–74K
EMP1817,Grace,Williams,35,false,Finance,Nevada,Pending,,56337.31,grace.williams@example.com,105875255,false,,Poor,true,false,,,50K–74K
EMP1826,Grace,Williams,30,false,Cloud Tech,New York,Pending,,79109.88,grace.williams@example.com,3397051957,true,3397051957,Poor,false,false,,,75K–99K
EMP1875,Grace,Williams,30,false,DevOps,California,Pending,,80706.28,grace.williams@example.com,605603566,false,,Average,true,false,,,75K–99K
EMP1173,Heidi,Brown,30,false,Cloud Tech,California,Pending,,58041.97,heidi.brown@example.com,6335331059,true,6335331059,Poor,true,false,,,50K–74K
EMP1695,Heidi,Brown,30,false,HR,Illinois,Pending,,74312.24,heidi.brown@example.com,3741897214,true,3741897214,Poor,false,false,,,50K–74K
EMP1860,Heidi,Brown,40,false,Finance,Florida,Pending,,106859.3,heidi.brown@example.com,871827495,false,,Good,false,false,,,100K–124K
EMP1991,Heidi,Brown,,true,Admin,Texas,Pending,,86135.69,heidi.brown@example.com,2341903105,true,2341903105,Excellent,false,false,,,75K–99K
EMP1898,Heidi,Davis,40,false,Admin,Texas,Pending,,50869.61,heidi.davis@example.com,7269608436,true,7269608436,Average,true,false,,,50K–74K
EMP1964,Heidi,Davis,25,false,Finance,Florida,Pending,,97356.31,heidi.davis@example.com,1537012423,true,1537012423,Good,true,false,,,75K–99K
EMP1090,Heidi,Garcia,40,false,Finance,Nevada,Pending,,72561.32,heidi.garcia@example.com,4339718955,true,4339718955,Excellent,true,false,,,50K–74K
EMP1218,Heidi,Garcia,25,false,Cloud Tech,Florida,Pending,,51150.47,heidi.garcia@example.com,1159319524,true,1159319524,Excellent,false,false,,,50K–74K
EMP1272,Heidi,Garcia,25,false,DevOps,New York,Pending,,89262.07,heidi.garcia@example.com,3260931065,true,3260931065,Poor,true,false,,,75K–99K
EMP1329,Heidi,Garcia,40,false,Cloud Tech,Texas,Pending,,,heidi.garcia@example.com,8171752420,true,8171752420,Excellent,false,false,,,Unknown
EMP1457,Heidi,Garcia,35,false,Admin,Nevada,Pending,,112272.02,heidi.garcia@example.com,1903689002,true,1903689002,Poor,false,false,,,100K–124K
EMP1977,Heidi,Garcia,40,false,Sales,New York,Pending,,77396.94,heidi.garcia@example.com,6245618516,true,6245618516,Excellent,true,false,,,75K–99K
EMP1356,Heidi,Johnson,30,false,Finance,California,Pending,,107327.59,heidi.johnson@example.com,3960962625,true,3960962625,Poor,false,false,,,100K–124K
EMP1524,Heidi,Johnson,30,false,Admin,Nevada,Pending,,50651.32,heidi.johnson@example.com,3684748835,true,3684748835,Poor,false,false,,,50K–74K
EMP1621,Heidi,Johnson,40,false,HR,Illinois,Pending,,108603.34,heidi.johnson@example.com,7742229463,true,7742229463,Excellent,false,false,,,100K–124K
EMP1697,Heidi,Johnson,40,false,Sales,California,Pending,,84306.44,heidi.johnson@example.com,4381199536,true,4381199536,Average,false,false,,,75K–99K
EMP1763,Heidi,Johnson,40,false,Cloud Tech,Nevada,Pending,,62584.0,heidi.johnson@example.com,8362536666,true,8362536666,Good,false,false,,,50K–74K
EMP1858,Heidi,Johnson,25,false,Finance,New York,Pending,,50060.73,heidi.johnson@example.com,3176539704,true,3176539704,Poor,false,false,,,50K–74K
